,Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Syllables,Source
20999,DISAGREES,21000,31139,1.3635012463707576e-06,8.693728340693912e-07,1.188178433023783e-05,20254,2009,0,0,0,0,0,0,3,12of12inf
21000,DISALLOW,21001,17800,7.794188055300261e-07,4.74279566435182e-07,8.403347419154095e-06,11093,2009,0,0,0,0,0,0,3,12of12inf
21002,DISALLOWANCE,21003,67421,2.952201982451679e-06,1.7941867339879167e-06,2.1873852425332173e-05,28454,2009,0,0,0,0,0,0,4,10K_2008
21003,DISALLOWANCES,21004,19796,8.668188019254156e-07,4.560953712064209e-07,1.2716890898865732e-05,6492,2009,0,0,0,0,0,0,5,10K_2008
21004,DISALLOWED,21005,75035,3.285600565895815e-06,1.944987576602513e-06,1.8986900715562425e-05,34862,2009,0,0,0,0,0,0,3,12of12inf
21005,DISALLOWING,21006,9191,4.024515866082287e-07,2.462555717562236e-07,6.693638701449687e-06,4608,2009,0,0,0,0,0,0,4,12of12inf
21006,DISALLOWS,21007,5487,2.4026241494063224e-07,1.8774766694583855e-07,4.472316675050746e-06,4380,2009,0,0,0,0,0,0,3,12of12inf
21007,DISAPPEAR,21008,2542,1.1130801144142285e-07,9.503747760493415e-08,3.3179981842306285e-06,2121,2009,0,0,0,0,0,0,3,12of12inf
21008,DISAPPEARANCE,21009,2821,1.2352474440450584e-07,6.478183152203862e-08,3.672865493988887e-06,1991,2009,0,0,0,0,0,0,4,12of12inf
21009,DISAPPEARANCES,21010,75,3.2840680008287614e-09,2.3628789026355352e-09,3.8689562005883125e-07,58,2009,0,0,0,0,0,0,5,12of12inf
21010,DISAPPEARED,21011,1184,5.184448683975005e-08,5.133085849284257e-08,2.7825519062257822e-06,915,2009,0,0,0,0,0,0,3,12of12inf
21011,DISAPPEARING,21012,1179,5.1625548973028135e-08,3.098141441112428e-08,3.872239344996677e-06,512,2009,0,0,0,0,0,0,4,12of12inf
21012,DISAPPEARS,21013,763,3.3409918461764603e-08,2.3602701515217263e-08,1.530036583766369e-06,610,2009,0,0,0,0,0,0,3,12of12inf
21013,DISAPPOINT,21014,1195,5.232615014653827e-08,4.785222776657578e-08,2.013885576409712e-06,1051,2009,0,0,0,0,0,0,3,12of12inf
21014,DISAPPOINTED,21015,2318,1.0149959501228093e-07,1.353236393498607e-07,5.2472943248243535e-06,2056,2009,0,0,0,0,0,0,4,12of12inf
21015,DISAPPOINTING,21016,13496,5.909570898557995e-07,8.099272592640407e-07,1.4381400932056713e-05,10153,2009,0,0,0,0,0,0,4,12of12inf
21016,DISAPPOINTINGLY,21017,39,1.707715360430956e-09,3.017675561295449e-09,9.348620902979708e-07,34,2009,0,0,0,0,0,0,5,12of12inf
21017,DISAPPOINTMENT,21018,1742,7.627795276591604e-08,7.674638492353995e-08,3.4816048920026218e-06,1419,2009,0,0,0,0,0,0,4,12of12inf
21018,DISAPPOINTMENTS,21019,684,2.9950700167558316e-08,2.3663185415560585e-08,2.0961866936014047e-06,401,2009,0,0,0,0,0,0,4,12of12inf
21019,DISAPPOINTS,21020,9,3.9408816009945136e-10,2.912210980215077e-10,1.4302971168578854e-07,9,2009,0,0,0,0,0,0,3,12of12inf
21022,DISAPPROVAL,21023,33570,1.4699488371709538e-06,6.578357811227323e-07,9.410080872132971e-06,16144,2009,0,0,0,0,0,0,4,12of12inf
21023,DISAPPROVALS,21024,1051,4.6020739584947055e-08,1.983916781552839e-08,1.1150030426646284e-06,759,2009,0,0,0,0,0,0,4,12of12inf
21024,DISAPPROVE,21025,41554,1.819548822752512e-06,8.876023719773015e-07,1.2318517685254027e-05,23973,2009,0,0,0,0,0,0,3,12of12inf
21025,DISAPPROVED,21026,19179,8.39801869171931e-07,4.265693168733566e-07,1.0735255378809122e-05,9659,2009,0,0,0,0,0,0,3,12of12inf
21026,DISAPPROVES,21027,8697,3.808205253761032e-07,1.544482305029688e-07,3.459727182414159e-06,5163,2009,0,0,0,0,0,0,3,12of12inf
21027,DISAPPROVING,21028,3966,1.7366151588382493e-07,9.770858467029995e-08,3.650639326517885e-06,2869,2009,0,0,0,0,0,0,4,12of12inf
21053,DISASSOCIATES,21054,122,5.342083948014786e-09,1.8883715463440154e-09,4.685444232541836e-07,121,2009,0,0,0,0,0,0,5,12of12inf
21054,DISASSOCIATING,21055,164,7.181162028478892e-09,2.244583942550309e-09,8.215164776635181e-07,99,2009,0,0,0,0,0,0,6,12of12inf
21055,DISASSOCIATION,21056,1862,8.153246156724205e-08,3.876578446413108e-08,2.667163523411193e-06,723,2009,0,0,0,0,0,0,6,12of12inf
21056,DISASSOCIATIONS,21057,27,1.182264480298354e-09,2.5379491302609957e-09,1.1518497375608811e-06,11,2009,0,0,0,0,0,0,6,12of12inf
21057,DISASTER,21058,194110,8.49960586187828e-06,5.522714414730741e-06,3.716349169295192e-05,89436,2009,0,0,0,0,0,0,3,12of12inf
21058,DISASTERS,21059,256860,1.1247276089238344e-05,7.194355968592719e-06,2.7432247332840756e-05,134720,2009,0,0,0,0,0,0,3,12of12inf
21059,DISASTROUS,21060,659,2.8856010833948724e-08,3.3612375301364854e-08,2.468218545589415e-06,546,2009,0,0,0,0,0,0,3,12of12inf
21060,DISASTROUSLY,21061,5,2.1893786672191743e-10,7.253413530225582e-10,4.1772957381605e-07,5,2009,0,0,0,0,0,0,4,12of12inf
21061,DISAVOW,21062,4687,2.0523235626512546e-07,5.1314270090805617e-08,1.4762281497761084e-06,3673,2009,0,0,0,0,0,0,3,12of12inf
21062,DISAVOWAL,21063,151,6.611923575001907e-09,3.5525438849081247e-09,5.141792341497426e-07,99,2009,0,0,0,0,0,0,4,12of12inf
21064,DISAVOWED,21065,377,1.6507915150832577e-08,1.2971935792950222e-08,1.4572249707825974e-06,330,2009,0,0,0,0,0,0,3,12of12inf
21065,DISAVOWING,21066,82,3.590581014239446e-09,3.005872409077958e-09,6.567449915574133e-07,47,2009,0,0,0,0,0,0,4,12of12inf
21066,DISAVOWS,21067,845,3.700049947600405e-08,2.505671624753461e-08,2.098807873001295e-06,636,2009,0,0,0,0,0,0,3,12of12inf
21122,DISCIPLINARY,21123,63224,2.768425537125302e-06,1.9533741426411423e-06,1.7976180628424112e-05,32456,2009,0,0,0,0,0,0,5,12of12inf
21127,DISCLAIM,21128,94412,4.134072374589934e-06,4.756847262084388e-06,2.592434047938927e-05,80503,2009,0,0,0,0,0,0,2,12of12inf
21128,DISCLAIMED,21129,17493,7.659760205133004e-07,5.711801485096217e-07,1.2772191088997425e-05,12002,2009,0,0,0,0,0,0,2,12of12inf
21129,DISCLAIMER,21130,72456,3.1726724142406503e-06,2.3434414076190856e-06,2.190082006508131e-05,42008,2009,0,0,0,0,0,0,3,12of12inf
21130,DISCLAIMERS,21131,16750,7.334418535184235e-07,4.30406656020086e-07,7.135779833897426e-06,10035,2009,0,0,0,0,0,0,3,12of12inf
21131,DISCLAIMING,21132,1190,5.2107212279816354e-08,2.8113629203416134e-08,1.8380184591230116e-06,851,2009,0,0,0,0,0,0,3,12of12inf
21132,DISCLAIMS,21133,20574,9.00885533987346e-07,1.2044025168064023e-06,1.6542966359064393e-05,16271,2009,0,0,0,0,0,0,2,12of12inf
21134,DISCLOSE,21135,1088332,4.765541727303957e-05,4.138591987194422e-05,9.705037713319264e-05,390207,2009,0,0,0,0,0,0,2,12of12inf
21135,DISCLOSED,21136,5069768,0.000221992838139,0.0003072952646857,0.0003622863392574,830319,2009,0,0,0,0,0,0,2,12of12inf
21137,DISCLOSES,21138,78623,3.442710379055463e-06,3.064334831081129e-06,2.1321503073547756e-05,57370,2009,0,0,0,0,0,0,3,12of12inf
21138,DISCLOSING,21139,281577,1.232957353959147e-05,9.937158463613916e-06,5.435300682435764e-05,119659,2009,0,0,0,0,0,0,3,12of12inf
21205,DISCONTINUANCE,21206,136371,5.971355164546921e-06,5.471035084248516e-06,4.218875776524045e-05,69743,2009,0,0,0,0,0,0,5,12of12inf
21206,DISCONTINUANCES,21207,3384,1.4817714819739372e-07,9.933853341206968e-08,4.255153315952659e-06,1619,2009,0,0,0,0,0,0,5,12of12inf
21207,DISCONTINUATION,21208,89281,3.909398335759903e-06,3.5796823781563627e-06,3.133044328784068e-05,50812,2009,0,0,0,0,0,0,6,12of12inf
21208,DISCONTINUATIONS,21209,4181,1.8307584415286738e-07,1.034004962563813e-07,3.410383943705416e-06,2684,2009,0,0,0,0,0,0,6,12of12inf
21209,DISCONTINUE,21210,308938,1.3527645333867147e-05,1.1929577343779486e-05,4.9692953127275575e-05,165482,2009,0,0,0,0,0,0,4,12of12inf
21210,DISCONTINUED,21211,3882268,0.0001699950947925,0.0001898467461735,0.0006111818513276,344605,2009,0,0,0,0,0,0,4,12of12inf
21211,DISCONTINUES,21212,25140,1.100819593877801e-06,9.564208386088132e-07,1.3376254830600078e-05,19066,2009,0,0,0,0,0,0,4,12of12inf
21212,DISCONTINUING,21213,42908,1.8788371970608069e-06,2.1039951353142627e-06,2.6948207089444724e-05,28634,2009,0,0,0,0,0,0,5,12of12inf
21238,DISCOURAGE,21239,181855,7.96298915054286e-06,5.088220627127989e-06,2.3297417759367112e-05,95813,2009,0,0,0,0,0,0,3,12of12inf
21239,DISCOURAGED,21240,6896,3.0195910578286853e-07,2.1923313227181027e-07,4.1205707686935606e-06,6332,2009,0,0,0,0,0,0,3,12of12inf
21242,DISCOURAGES,21243,3795,1.6617384084193536e-07,1.279361698048475e-07,3.323366013557568e-06,3425,2009,0,0,0,0,0,0,4,12of12inf
21243,DISCOURAGING,21244,40051,1.7537361000159032e-06,1.1656737971364177e-06,9.821020252017006e-06,31698,2009,0,0,0,0,0,0,4,12of12inf
21262,DISCREDIT,21263,2730,1.1954007523016694e-07,6.996476642473972e-08,2.5254919279582283e-06,1795,2009,0,0,0,0,0,0,3,12of12inf
21265,DISCREDITED,21266,103,4.5101200544715e-09,4.6528336279671645e-09,8.217170877070265e-07,85,2009,0,0,0,0,0,0,4,12of12inf
21266,DISCREDITING,21267,74,3.2402804274843783e-09,1.4241355823714002e-09,2.5593205096192324e-07,51,2009,0,0,0,0,0,0,4,12of12inf
21267,DISCREDITS,21268,555,2.430210320613284e-08,1.529696988081112e-08,1.2622420215749975e-06,357,2009,0,0,0,0,0,0,3,12of12inf
21274,DISCREPANCIES,21275,28116,1.2311314121506865e-06,7.616939636024042e-07,1.4733964595228915e-05,15127,2009,0,0,0,0,0,0,4,12of12inf
21275,DISCREPANCY,21276,33196,1.4535722847401543e-06,9.95442418986846e-07,1.3575530110318927e-05,19606,2009,0,0,0,0,0,0,4,12of12inf
21385,DISFAVOR,21386,2163,9.471252114390149e-08,4.849388709422744e-08,1.6477825561499608e-06,2007,2009,0,0,0,0,0,0,3,12of12inf
21386,DISFAVORED,21387,433,1.896001925811805e-08,8.624489962703838e-09,6.474343700073382e-07,361,2009,0,0,0,0,0,0,3,12of12inf
21387,DISFAVORING,21388,5353,2.3439488011248485e-07,9.017268297766357e-08,2.1493612749334164e-06,3984,2009,0,0,0,0,0,0,4,12of12inf
21388,DISFAVORS,21389,232,1.0158717015896971e-08,4.765662537797541e-09,5.309155726467023e-07,205,2009,0,0,0,0,0,0,3,12of12inf
21403,DISGORGE,21404,5499,2.407878658207648e-07,1.493426244594761e-07,4.159580748371817e-06,3408,2009,0,0,0,0,0,0,2,12of12inf
21404,DISGORGED,21405,2965,1.2983015496609705e-07,5.920119620235088e-08,2.397854759019791e-06,1637,2009,0,0,0,0,0,0,2,12of12inf
21405,DISGORGEMENT,21406,63673,2.78808615755693e-06,1.9190311285514155e-06,1.7803825327794187e-05,35218,2009,0,0,0,0,0,0,4,12of12inf
21406,DISGORGEMENTS,21407,503,2.202514939222489e-08,1.3639926103381132e-08,1.5790459052774817e-06,357,2009,0,0,0,0,0,0,4,12of12inf
21407,DISGORGES,21408,6,2.627254400663009e-10,1.3459345153659672e-10,6.89453383392845e-08,6,2009,0,0,0,0,0,0,3,12of12inf
21408,DISGORGING,21409,98,4.291182187749582e-09,3.4642203091744884e-09,5.440996061706936e-07,85,2009,0,0,0,0,0,0,3,12of12inf
21409,DISGRACE,21410,1263,5.5303705133956353e-08,3.028391516417881e-08,1.5466588334838051e-06,778,2009,0,0,0,0,0,0,2,12of12inf
21411,DISGRACEFUL,21412,32,1.4012023470202715e-09,1.2039576911517275e-09,6.583207260692548e-07,15,2009,0,0,0,0,0,0,3,12of12inf
21412,DISGRACEFULLY,21413,6,2.627254400663009e-10,3.4430463648261976e-11,1.7024331578952688e-08,5,2009,0,0,0,0,0,0,5,12of12inf
21457,DISHONEST,21458,11680,5.114388566623992e-07,2.9567930762929136e-07,5.575679682304146e-06,7471,2009,0,0,0,0,0,0,3,12of12inf
21459,DISHONESTLY,21460,703,3.078266406110159e-08,2.0010505046158724e-08,1.2483949964586063e-06,538,2009,0,0,0,0,0,0,4,12of12inf
21460,DISHONESTY,21461,91153,3.991368673060588e-06,2.19458450372127e-06,1.532349349433518e-05,46740,2009,0,0,0,0,0,0,4,12of12inf
21461,DISHONOR,21462,49102,2.150057426355918e-06,1.1421014006925062e-06,1.2939439497458046e-05,24225,2009,0,0,0,0,0,0,3,12of12inf
21462,DISHONORABLE,21463,154,6.743286295035057e-09,3.5904865248547903e-09,4.228065565582816e-07,142,2009,0,0,0,0,0,0,5,12of12inf
21463,DISHONORABLY,21464,32,1.4012023470202715e-09,1.1376980250936324e-09,3.3814298806986685e-07,26,2009,0,0,0,0,0,0,5,12of12inf
21464,DISHONORED,21465,6076,2.660532956404741e-07,1.6038851593939457e-07,5.57023008969717e-06,3291,2009,0,0,0,0,0,0,3,12of12inf
21465,DISHONORING,21466,164,7.181162028478892e-09,3.604393933172333e-09,5.470965375117391e-07,128,2009,0,0,0,0,0,0,4,12of12inf
21466,DISHONORS,21467,262,1.1472344216228477e-08,4.873663183491609e-09,4.897804770083465e-07,199,2009,0,0,0,0,0,0,3,12of12inf
21487,DISINCENTIVES,21488,7473,3.272245356025779e-07,2.2531785608110493e-07,4.703414995456528e-06,5301,2009,0,0,0,0,0,0,4,10K_2008
21522,DISINTERESTED,21523,129661,5.677540547406108e-06,3.843433313731596e-06,3.059174059587536e-05,53107,2009,0,0,0,0,0,0,5,12of12inf
21523,DISINTERESTEDLY,21524,5,2.1893786672191743e-10,1.4890580045565147e-10,9.552698309736949e-08,5,2009,0,0,0,0,0,0,6,12of12inf
21524,DISINTERESTEDNESS,21525,99,4.334969761093966e-09,4.841370650819946e-09,7.990568865934833e-07,80,2009,0,0,0,0,0,0,6,12of12inf
21564,DISLOYAL,21565,1074,4.702785377186787e-08,2.9205585295597343e-08,1.8902585550155528e-06,535,2009,0,0,0,0,0,0,3,12of12inf
21565,DISLOYALLY,21566,54,2.364528960596708e-09,1.582372823067835e-09,4.240788306545688e-07,25,2009,0,0,0,0,0,0,4,12of12inf
21567,DISLOYALTY,21568,5264,2.304977860848347e-07,1.336502830135016e-07,3.447969435256568e-06,3029,2009,0,0,0,0,0,0,4,12of12inf
21568,DISMAL,21569,536,2.347013931258955e-08,3.111032663535493e-08,2.365439960910579e-06,449,2009,0,0,0,0,0,0,2,12of12inf
21569,DISMALLY,21570,2,8.757514668876698e-11,7.181669988459724e-11,5.4843564613282266e-08,2,2009,0,0,0,0,0,0,3,12of12inf
21587,DISMISS,21588,113707,4.978953602269813e-06,4.573673499394894e-06,3.478095646753999e-05,52834,2009,0,0,0,0,0,0,2,12of12inf
21588,DISMISSAL,21589,215883,9.45299269630554e-06,8.80264165194442e-06,5.1050671633729305e-05,95115,2009,0,0,0,0,0,0,3,12of12inf
21589,DISMISSALS,21590,9873,4.323147116290982e-07,3.980864218963641e-07,8.203062465636334e-06,5974,2009,0,0,0,0,0,0,3,12of12inf
21590,DISMISSED,21591,446083,1.953289208018262e-05,1.862189305560737e-05,7.732175047660756e-05,175447,2009,0,0,0,0,0,0,2,12of12inf
21591,DISMISSES,21592,1971,8.630530706177986e-08,7.166516807743607e-08,3.4878349374284423e-06,1357,2009,0,0,0,0,0,0,3,12of12inf
21592,DISMISSING,21593,64207,2.811468721722831e-06,2.840936077250692e-06,2.753272955066138e-05,33517,2009,0,0,0,0,0,0,3,12of12inf
21616,DISORDERLY,21617,1868,8.179518700730836e-08,4.107262638158317e-08,1.5461135595936755e-06,1385,2009,0,0,0,0,0,0,4,12of12inf
21638,DISPARAGE,21639,23394,1.0243664908185073e-06,5.535435401801318e-07,7.905676180282918e-06,11729,2009,0,0,0,0,0,0,3,12of12inf
21639,DISPARAGED,21640,880,3.853306454305747e-08,2.9157406887896528e-08,2.5704082613179658e-06,519,2009,0,0,0,0,0,0,3,12of12inf
21640,DISPARAGEMENT,21641,23245,1.0178421423901942e-06,6.544786324278081e-07,9.862524514274683e-06,12551,2009,0,0,0,0,0,0,4,12of12inf
21641,DISPARAGEMENTS,21642,10,4.3787573344383485e-10,2.954832762511368e-10,1.117436626480238e-07,10,2009,0,0,0,0,0,0,5,12of12inf
21642,DISPARAGES,21643,3589,1.5715360073299239e-07,7.530438470550123e-08,2.550117860504024e-06,2003,2009,0,0,0,0,0,0,4,12of12inf
21643,DISPARAGING,21644,20646,9.040382392681416e-07,5.071850570504347e-07,7.961327697017425e-06,10101,2009,0,0,0,0,0,0,4,12of12inf
21644,DISPARAGINGLY,21645,30,1.3136272003315047e-09,8.716419815856818e-10,3.022274883575822e-07,21,2009,0,0,0,0,0,0,5,12of12inf
21647,DISPARITIES,21648,5951,2.6057984897242617e-07,1.4356594004783626e-07,3.366598533482797e-06,4038,2009,0,0,0,0,0,0,4,12of12inf
21648,DISPARITY,21649,16143,7.068627964983826e-07,6.029893116616212e-07,1.1698845746561393e-05,9079,2009,0,0,0,0,0,0,4,12of12inf
21689,DISPLACE,21690,10536,4.613458727564245e-07,2.9371019665178865e-07,5.910058690670746e-06,7750,2009,0,0,0,0,0,0,2,12of12inf
21690,DISPLACED,21691,11099,4.859982765493124e-07,3.1800555693616744e-07,6.565865319924403e-06,7572,2009,0,0,0,0,0,0,2,12of12inf
21691,DISPLACEMENT,21692,16276,7.126865437531857e-07,4.940897044336061e-07,1.0836227910062815e-05,8577,2009,0,0,0,0,0,0,3,12of12inf
21692,DISPLACEMENTS,21693,673,2.9469036860770093e-08,2.1529005489520767e-08,1.8824815767548877e-06,519,2009,0,0,0,0,0,0,4,12of12inf
21693,DISPLACES,21694,1356,5.9375949454984014e-08,4.6490244140587445e-08,2.406039502491769e-06,1036,2009,0,0,0,0,0,0,3,12of12inf
21694,DISPLACING,21695,2928,1.282100147523549e-07,9.439175800163522e-08,3.160147463006808e-06,2489,2009,0,0,0,0,0,0,3,12of12inf
21713,DISPOSE,21714,654696,2.866754911827449e-05,1.9266087125091634e-05,6.173486527608862e-05,242043,2009,0,0,0,0,0,0,2,12of12inf
21722,DISPOSSESS,21723,5509,2.4122574155420863e-07,8.132789573459737e-08,2.415953472242497e-06,2750,2009,0,0,0,0,0,0,3,12of12inf
21723,DISPOSSESSED,21724,3645,1.5960570484027782e-07,5.5820837513818926e-08,1.6524537981373802e-06,2644,2009,0,0,0,0,0,0,3,12of12inf
21724,DISPOSSESSES,21725,39,1.707715360430956e-09,4.0078887774579484e-10,1.2715252818336128e-07,19,2009,0,0,0,0,0,0,4,12of12inf
21725,DISPOSSESSING,21726,165,7.224949601823276e-09,2.6626449569113547e-09,3.097024169911508e-07,128,2009,0,0,0,0,0,0,4,12of12inf
21735,DISPROPORTION,21736,432,1.8916231684773668e-08,4.337116719566717e-09,5.670954644090685e-07,155,2009,0,0,0,0,0,0,4,12of12inf
21736,DISPROPORTIONAL,21737,774,3.389158176855282e-08,3.2920669354664154e-08,2.399763947373011e-06,685,2009,0,0,0,0,0,0,5,12of12inf
21739,DISPROPORTIONATE,21740,88631,3.880936413086053e-06,2.9311487803703013e-06,2.031440643927749e-05,63544,2009,0,0,0,0,0,0,5,12of12inf
21740,DISPROPORTIONATELY,21741,49997,2.189247304499141e-06,1.768692783748901e-06,1.5768825075754628e-05,37486,2009,0,0,0,0,0,0,6,12of12inf
21756,DISPUTE,21757,1169617,5.1214690172337786e-05,2.9412599790171576e-05,0.0001074372626689,223346,2009,0,0,0,0,0,0,2,12of12inf
21757,DISPUTED,21758,220436,9.65235751774252e-06,6.693819292680762e-06,6.242295400963994e-05,77289,2009,0,0,0,0,0,0,3,12of12inf
21760,DISPUTES,21761,710513,3.111164009963795e-05,2.0566764326062205e-05,6.521592007486199e-05,235440,2009,0,0,0,0,0,0,2,12of12inf
21761,DISPUTING,21762,31072,1.3605674789566838e-06,9.544524112110323e-07,1.2994280763760647e-05,16462,2009,0,0,0,0,0,0,3,12of12inf
21762,DISQUALIFICATION,21763,59843,2.620379751647941e-06,1.4689711144476178e-06,1.4962553417484364e-05,33315,2009,0,0,0,0,0,0,6,12of12inf
21763,DISQUALIFICATIONS,21764,1050,4.597695201160266e-08,2.346850965812905e-08,1.973241835338392e-06,753,2009,0,0,0,0,0,0,6,12of12inf
21764,DISQUALIFIED,21765,149589,6.550139309012982e-06,2.3878729229430398e-06,2.5896122934941128e-05,37875,2009,0,0,0,0,0,0,4,12of12inf
21765,DISQUALIFIES,21766,1013,4.435681179786048e-08,2.3450672589837912e-08,1.2467788418079806e-06,699,2009,0,0,0,0,0,0,4,12of12inf
21766,DISQUALIFY,21767,22181,9.712521643517705e-07,9.530430396064444e-07,1.6145758955642675e-05,14218,2009,0,0,0,0,0,0,4,12of12inf
21767,DISQUALIFYING,21768,32674,1.4307151714543862e-06,1.2432359525425314e-06,1.739993458362619e-05,15771,2009,0,0,0,0,0,0,5,12of12inf
21776,DISREGARD,21777,31607,1.383993830695929e-06,8.121796620641279e-07,2.4855772175635524e-05,19228,2009,0,0,0,0,0,0,3,12of12inf
21777,DISREGARDED,21778,99210,4.344165151496286e-06,1.901985233910235e-06,5.032165611817325e-05,45469,2009,0,0,0,0,0,0,4,12of12inf
21779,DISREGARDING,21780,24257,1.0621551666147104e-06,5.535766119283902e-07,1.3408610788052928e-05,12974,2009,0,0,0,0,0,0,4,12of12inf
21780,DISREGARDS,21781,2508,1.098192339477138e-07,7.28070344251285e-08,2.67904744198633e-06,1976,2009,0,0,0,0,0,0,3,12of12inf
21783,DISREPUTABLE,21784,1078,4.72030040652454e-08,2.1941354701130772e-08,1.2237397105198996e-06,826,2009,0,0,0,0,0,0,5,12of12inf
21785,DISREPUTE,21786,3887,1.7020229758961865e-07,9.249304597215181e-08,2.7871146020443885e-06,2526,2009,0,0,0,0,0,0,3,12of12inf
21797,DISRUPT,21798,228511,1.0005942172498416e-05,6.424691104737742e-06,2.617613819169531e-05,120347,2009,0,0,0,0,0,0,2,12of12inf
21798,DISRUPTED,21799,87894,3.848664971531242e-06,2.761806018316044e-06,1.849656469441209e-05,58835,2009,0,0,0,0,0,0,3,12of12inf
21799,DISRUPTING,21800,16091,7.045858426844747e-07,5.074505494426316e-07,7.564380973287377e-06,13377,2009,0,0,0,0,0,0,3,12of12inf
21800,DISRUPTION,21801,528620,2.3146987021308e-05,1.818070752379579e-05,6.478583356735624e-05,212673,2009,0,0,0,0,0,0,3,12of12inf
21801,DISRUPTIONS,21802,523612,2.2927698853999328e-05,1.914918292092203e-05,6.759132859900172e-05,205416,2009,0,0,0,0,0,0,3,12of12inf
21802,DISRUPTIVE,21803,57628,2.523390276690132e-06,1.6367186558752982e-06,1.2551990849924417e-05,41905,2009,0,0,0,0,0,0,3,12of12inf
21804,DISRUPTS,21805,4866,2.1307033189377005e-07,1.2927201824626237e-07,3.1128452259612318e-06,4119,2009,0,0,0,0,0,0,2,12of12inf
21806,DISSATISFACTION,21807,29634,1.2976009484874604e-06,8.739307508107695e-07,9.094566188505364e-06,20931,2009,0,0,0,0,0,0,5,12of12inf
21808,DISSATISFIED,21809,14906,6.526975682713803e-07,4.69041282372576e-07,7.20441938839137e-06,11413,2009,0,0,0,0,0,0,4,12of12inf
21837,DISSENT,21838,32216,1.4106604628626586e-06,8.560374347707397e-07,1.2993995190984618e-05,10376,2009,0,0,0,0,0,0,2,12of12inf
21838,DISSENTED,21839,629,2.754238363361721e-08,4.017622129534e-08,3.2836681043773662e-06,456,2009,0,0,0,0,0,0,3,12of12inf
21839,DISSENTER,21840,3813,1.6696201716213425e-07,1.4479132546492953e-07,6.456573230793085e-06,1899,2009,0,0,0,0,0,0,3,12of12inf
21840,DISSENTERS,21841,12071,5.285597978400532e-07,4.5037570039222846e-07,1.3905239639019687e-05,5656,2009,0,0,0,0,0,0,3,12of12inf
21841,DISSENTING,21842,34377,1.5052854088598712e-06,1.0523313742916522e-06,2.304967064501408e-05,9656,2009,0,0,0,0,0,0,3,12of12inf
21842,DISSENTS,21843,657,2.8768435687259958e-08,1.8531660119992773e-08,1.3351484224186825e-06,415,2009,0,0,0,0,0,0,2,12of12inf
21854,DISSIDENT,21855,1897,8.30650266342955e-08,1.0693383787273165e-07,8.495198141389451e-06,935,2009,0,0,0,0,0,0,3,12of12inf
21855,DISSIDENTS,21856,79,3.4592182942062957e-09,5.122107236143894e-09,1.3988809343798773e-06,53,2009,0,0,0,0,0,0,3,12of12inf
21887,DISSOLUTION,21888,832787,3.646572184274909e-05,2.441188509119759e-05,0.0001279223954728,195888,2009,0,0,0,0,0,0,4,12of12inf
21888,DISSOLUTIONS,21889,6620,2.898737355398187e-07,1.8042683597442362e-07,3.967911557786657e-06,4159,2009,0,0,0,0,0,0,4,12of12inf
21962,DISTORT,21963,8100,3.546793440895063e-07,2.96753834849981e-07,6.714935933434926e-06,6310,2009,0,0,0,0,0,0,2,12of12inf
21963,DISTORTED,21964,3489,1.52774843398554e-07,1.7476804332115584e-07,6.330172061123362e-06,2839,2009,0,0,0,0,0,0,3,12of12inf
